estacion,ancho_ventana,pentada_fin,parametro,valor
117,36,19,prob.0,0
117,36,19,prob.media.0,0
117,36,20,alpha,1.6735714610379295
117,36,20,beta,1276.2505504833211
117,36,20,prob.0,0
117,36,20,prob.media.0,0
117,36,21,alpha,1.690166087879626
117,36,21,beta,1233.858766802422
117,36,21,prob.0,0
117,36,21,prob.media.0,0
117,36,22,alpha,1.6934061461914585
117,36,22,beta,1189.431141561708
117,36,22,prob.0,0
117,36,22,prob.media.0,0
117,36,23,alpha,1.6312045339186247
117,36,23,beta,1223.4186855400824
117,36,23,prob.0,0
117,36,23,prob.media.0,0
117,36,24,alpha,1.6840761211877597
117,36,24,beta,1135.064715745375
117,36,24,prob.0,0
117,36,24,prob.media.0,0
117,36,25,alpha,1.6946836400503935
117,36,25,beta,1106.4679552114676
117,36,25,prob.0,0
117,36,25,prob.media.0,0
117,36,26,alpha,1.6259179372197101
117,36,26,beta,1184.8954874860792
117,36,26,prob.0,0
117,36,26,prob.media.0,0
117,36,27,alpha,1.5768016501877755
117,36,27,beta,1247.6191772519428
117,36,27,prob.0,0
117,36,27,prob.media.0,0
117,36,28,alpha,1.5086236087438465
117,36,28,beta,1315.474860570339
117,36,28,prob.0,0
117,36,28,prob.media.0,0
117,36,29,alpha,1.5500497087509064
117,36,29,beta,1325.401720481284
117,36,29,prob.0,0
117,36,29,prob.media.0,0
117,36,30,alpha,1.4997857760987259
117,36,30,beta,1405.072804376473
117,36,30,prob.0,0
117,36,30,prob.media.0,0
117,36,31,alpha,1.3287085232041147
117,36,31,beta,1661.6751203395638
117,36,31,prob.0,0
117,36,31,prob.media.0,0
117,36,32,alpha,1.2841959449472626
117,36,32,beta,1769.189046019172
117,36,32,prob.0,0
117,36,32,prob.media.0,0
117,36,33,alpha,1.3629952578454962
117,36,33,beta,1757.6400110592394
117,36,33,prob.0,0
117,36,33,prob.media.0,0
117,36,34,alpha,1.446949901976165
117,36,34,beta,1730.845887425426
117,36,34,prob.0,0
117,36,34,prob.media.0,0
117,36,35,alpha,1.5452036629280883
117,36,35,beta,1673.2250922663752
117,36,35,prob.0,0
117,36,35,prob.media.0,0
117,36,36,alpha,1.5904769770010148
117,36,36,beta,1693.1072110738992
117,36,36,prob.0,0
117,36,36,prob.media.0,0
117,36,37,alpha,1.6287237971965451
117,36,37,beta,1707.2783943490897
117,36,37,prob.0,0
117,36,37,prob.media.0,0
117,36,38,alpha,1.6750265909411957
117,36,38,beta,1727.4861686405288
117,36,38,prob.0,0
117,36,38,prob.media.0,0
117,36,39,alpha,1.665667106071351
117,36,39,beta,1810.8264954755944
117,36,39,prob.0,0
117,36,39,prob.media.0,0
117,36,40,alpha,1.6994646596087566
117,36,40,beta,1827.6594253260746
117,36,40,prob.0,0
117,36,40,prob.media.0,0
117,36,41,alpha,1.835843039548945
117,36,41,beta,1751.3360202072354
117,36,41,prob.0,0
117,36,41,prob.media.0,0
117,36,42,alpha,1.9325423032613824
117,36,42,beta,1706.4123441090035
117,36,42,prob.0,0
117,36,42,prob.media.0,0
117,36,43,alpha,2.3423751702540736
117,36,43,beta,1464.353110359123
117,36,43,prob.0,0
117,36,43,prob.media.0,0
117,36,44,alpha,2.5835012952326823
117,36,44,beta,1381.185722430448
117,36,44,prob.0,0
117,36,44,prob.media.0,0
117,36,45,alpha,3.4863049791194465
117,36,45,beta,1027.731824634146
117,36,45,prob.0,0
117,36,45,prob.media.0,0
117,36,46,alpha,3.710273223095011
117,36,46,beta,987.2693648125752
117,36,46,prob.0,0
117,36,46,prob.media.0,0
117,36,47,alpha,3.9550857868205904
117,36,47,beta,934.0427521635314
117,36,47,prob.0,0
117,36,47,prob.media.0,0
117,36,48,alpha,4.895518667490541
117,36,48,beta,792.1652973415823
117,36,48,prob.0,0
117,36,48,prob.media.0,0
117,36,49,alpha,6.050257741793073
117,36,49,beta,625.5867575138593
117,36,49,prob.0,0
117,36,49,prob.media.0,0
117,36,50,alpha,6.197492799020188
117,36,50,beta,627.7489388662855
117,36,50,prob.0,0
117,36,50,prob.media.0,0
117,36,51,alpha,6.043424414930814
117,36,51,beta,658.7855834648763
117,36,51,prob.0,0
117,36,51,prob.media.0,0
117,36,52,alpha,5.80208649165995
117,36,52,beta,717.6005155579508
117,36,52,prob.0,0
117,36,52,prob.media.0,0
117,36,53,alpha,5.530885127994116
117,36,53,beta,769.1049047832712
117,36,53,prob.0,0
117,36,53,prob.media.0,0
117,36,54,alpha,5.026036108838913
117,36,54,beta,839.2713647266451
117,36,54,prob.0,0
117,36,54,prob.media.0,0
117,36,55,alpha,4.913317701273035
117,36,55,beta,868.6042497501877
117,36,55,prob.0,0
117,36,55,prob.media.0,0
117,36,56,alpha,5.055439489944471
117,36,56,beta,854.6616963462503
117,36,56,prob.0,0
117,36,56,prob.media.0,0
117,36,57,alpha,5.01115851890346
117,36,57,beta,876.0524003533001
117,36,57,prob.0,0
117,36,57,prob.media.0,0
117,36,58,alpha,4.999777306692416
117,36,58,beta,894.2754203979314
117,36,58,prob.0,0
117,36,58,prob.media.0,0
117,36,59,alpha,4.901156536054913
117,36,59,beta,913.8564534035359
117,36,59,prob.0,0
117,36,59,prob.media.0,0
117,36,60,alpha,4.645274212272241
117,36,60,beta,976.5844293468385
117,36,60,prob.0,0
117,36,60,prob.media.0,0
117,36,61,alpha,4.708489207646556
117,36,61,beta,969.2748803091706
117,36,61,prob.0,0
117,36,61,prob.media.0,0
117,36,62,alpha,4.989775601270143
117,36,62,beta,904.4326026539904
117,36,62,prob.0,0
117,36,62,prob.media.0,0
117,36,63,alpha,4.928359293542323
117,36,63,beta,907.9258869825983
117,36,63,prob.0,0
117,36,63,prob.media.0,0
117,36,64,alpha,4.897010218073289
117,36,64,beta,911.7539793446604
117,36,64,prob.0,0
117,36,64,prob.media.0,0
117,36,65,alpha,5.038359230304712
117,36,65,beta,880.7817677529836
117,36,65,prob.0,0
117,36,65,prob.media.0,0
117,36,66,alpha,5.154411241536041
117,36,66,beta,836.7572377990805
117,36,66,prob.0,0
117,36,66,prob.media.0,0
117,36,67,alpha,4.884056200425727
117,36,67,beta,864.4056655295569
117,36,67,prob.0,0
117,36,67,prob.media.0,0
117,36,68,alpha,4.682391052664498
117,36,68,beta,881.2434545973053
117,36,68,prob.0,0
117,36,68,prob.media.0,0
117,36,69,alpha,4.475693358624093
117,36,69,beta,897.9781986921087
117,36,69,prob.0,0
117,36,69,prob.media.0,0
117,36,70,alpha,4.491380602086967
117,36,70,beta,863.412868311256
117,36,70,prob.0,0
117,36,70,prob.media.0,0
117,36,71,alpha,4.334444848126251
117,36,71,beta,867.7976434842792
117,36,71,prob.0,0
117,36,71,prob.media.0,0
117,36,72,alpha,4.496151133271904
117,36,72,beta,802.0857006798707
117,36,72,prob.0,0
117,36,72,prob.media.0,0
117,54,1,alpha,5.3288606192518895
117,54,1,beta,1002.6017375821232
117,54,1,prob.0,0
117,54,1,prob.media.0,0
117,54,2,alpha,5.411061010396597
117,54,2,beta,984.2295179877871
117,54,2,prob.0,0
117,54,2,prob.media.0,0
117,54,3,alpha,5.352857081893589
117,54,3,beta,984.4512331047584
117,54,3,prob.0,0
117,54,3,prob.media.0,0
117,54,4,alpha,5.210236857347901
117,54,4,beta,1003.6871408373697
117,54,4,prob.0,0
117,54,4,prob.media.0,0
117,54,5,alpha,5.195873371869608
117,54,5,beta,998.5044132243715
117,54,5,prob.0,0
117,54,5,prob.media.0,0
117,54,6,alpha,5.135591431120225
117,54,6,beta,1005.4878570238576
117,54,6,prob.0,0
117,54,6,prob.media.0,0
117,54,7,alpha,5.238720496129087
117,54,7,beta,981.9378563107197
117,54,7,prob.0,0
117,54,7,prob.media.0,0
117,54,8,alpha,5.478000262007025
117,54,8,beta,928.0609883453228
117,54,8,prob.0,0
117,54,8,prob.media.0,0
117,54,9,alpha,5.24550500578801
117,54,9,beta,959.0304467586983
117,54,9,prob.0,0
117,54,9,prob.media.0,0
117,54,10,alpha,5.2530486498996956
117,54,10,beta,945.6225838366402
117,54,10,prob.0,0
117,54,10,prob.media.0,0
117,54,11,alpha,5.195128318140728
117,54,11,beta,948.9016380434796
117,54,11,prob.0,0
117,54,11,prob.media.0,0
117,54,12,alpha,5.15521113242524
117,54,12,beta,941.6420914154191
117,54,12,prob.0,0
117,54,12,prob.media.0,0
117,54,13,alpha,4.922418482918426
117,54,13,beta,962.2506968363543
117,54,13,prob.0,0
117,54,13,prob.media.0,0
117,54,14,alpha,4.661492538238682
117,54,14,beta,1002.9088430139759
117,54,14,prob.0,0
117,54,14,prob.media.0,0
117,54,15,alpha,4.455262468837793
117,54,15,beta,1034.7571454071328
117,54,15,prob.0,0
117,54,15,prob.media.0,0
117,54,16,alpha,4.255915372887117
117,54,16,beta,1072.6237645061835
117,54,16,prob.0,0
117,54,16,prob.media.0,0
117,54,17,alpha,4.112868046276711
117,54,17,beta,1081.6625222884704
117,54,17,prob.0,0
117,54,17,prob.media.0,0
117,54,18,alpha,3.978337238647833
117,54,18,beta,1105.3077632702275
117,54,18,prob.0,0
117,54,18,prob.media.0,0
117,54,19,alpha,3.5897188902309223
117,54,19,beta,1202.6196703974242
117,54,19,prob.0,0
117,54,19,prob.media.0,0
117,54,20,alpha,3.517361532058238
117,54,20,beta,1197.1433264702855
117,54,20,prob.0,0
117,54,20,prob.media.0,0
117,54,21,alpha,3.4108749870243393
117,54,21,beta,1208.6972368366683
117,54,21,prob.0,0
117,54,21,prob.media.0,0
117,54,22,alpha,3.3689847271535207
117,54,22,beta,1207.5106807556913
117,54,22,prob.0,0
117,54,22,prob.media.0,0
117,54,23,alpha,3.0838780371052548
117,54,23,beta,1288.7573345483265
117,54,23,prob.0,0
117,54,23,prob.media.0,0
117,54,24,alpha,2.9792543197284074
117,54,24,beta,1318.2721168824855
117,54,24,prob.0,0
117,54,24,prob.media.0,0
117,54,25,alpha,2.8818077511482763
117,54,25,beta,1339.308976277332
117,54,25,prob.0,0
117,54,25,prob.media.0,0
117,54,26,alpha,2.840488917045236
117,54,26,beta,1326.535461797826
117,54,26,prob.0,0
117,54,26,prob.media.0,0
117,54,27,alpha,2.8923900876428426
117,54,27,beta,1316.428991044755
117,54,27,prob.0,0
117,54,27,prob.media.0,0
117,54,28,alpha,2.940671662760969
117,54,28,beta,1286.6969245420141
117,54,28,prob.0,0
117,54,28,prob.media.0,0
117,54,29,alpha,2.8478412373626245
117,54,29,beta,1320.8318352511267
117,54,29,prob.0,0
117,54,29,prob.media.0,0
117,54,30,alpha,2.6432773761103627
117,54,30,beta,1404.31954713923
117,54,30,prob.0,0
117,54,30,prob.media.0,0
117,54,31,alpha,2.479043720615154
117,54,31,beta,1524.5957194342798
117,54,31,prob.0,0
117,54,31,prob.media.0,0
117,54,32,alpha,2.4415830570978234
117,54,32,beta,1536.4039872971769
117,54,32,prob.0,0
117,54,32,prob.media.0,0
117,54,33,alpha,2.470550143851152
117,54,33,beta,1518.902684352407
117,54,33,prob.0,0
117,54,33,prob.media.0,0
117,54,34,alpha,2.4534998111581112
117,54,34,beta,1541.664928185296
117,54,34,prob.0,0
117,54,34,prob.media.0,0
117,54,35,alpha,2.5521837943533705
117,54,35,beta,1491.597479130025
117,54,35,prob.0,0
117,54,35,prob.media.0,0
117,54,36,alpha,2.6950909895754678
117,54,36,beta,1484.303349241066
117,54,36,prob.0,0
117,54,36,prob.media.0,0
117,54,37,alpha,2.686424876207729
117,54,37,beta,1511.5847621442676
117,54,37,prob.0,0
117,54,37,prob.media.0,0
117,54,38,alpha,2.7019453988834172
117,54,38,beta,1511.3471319526498
117,54,38,prob.0,0
117,54,38,prob.media.0,0
117,54,39,alpha,2.569033243197672
117,54,39,beta,1604.5471792419366
117,54,39,prob.0,0
117,54,39,prob.media.0,0
117,54,40,alpha,2.61449397349228
117,54,40,beta,1563.8518230065806
117,54,40,prob.0,0
117,54,40,prob.media.0,0
117,54,41,alpha,2.791505015872448
117,54,41,beta,1484.3926438378126
117,54,41,prob.0,0
117,54,41,prob.media.0,0
117,54,42,alpha,2.9427952758155613
117,54,42,beta,1406.379410263762
117,54,42,prob.0,0
117,54,42,prob.media.0,0
117,54,43,alpha,3.0370917250965546
117,54,43,beta,1366.520883186982
117,54,43,prob.0,0
117,54,43,prob.media.0,0
117,54,44,alpha,3.640984120085429
117,54,44,beta,1218.908604498769
117,54,44,prob.0,0
117,54,44,prob.media.0,0
117,54,45,alpha,3.9318498757598546
117,54,45,beta,1137.9807108177977
117,54,45,prob.0,0
117,54,45,prob.media.0,0
117,54,46,alpha,3.9337691063734095
117,54,46,beta,1146.3339681080238
117,54,46,prob.0,0
117,54,46,prob.media.0,0
117,54,47,alpha,3.891266317851328
117,54,47,beta,1167.9544298924825
117,54,47,prob.0,0
117,54,47,prob.media.0,0
117,54,48,alpha,4.489614965716411
117,54,48,beta,1033.003986390524
117,54,48,prob.0,0
117,54,48,prob.media.0,0
117,54,49,alpha,4.224238564868038
117,54,49,beta,1115.5726816089987
117,54,49,prob.0,0
117,54,49,prob.media.0,0
117,54,50,alpha,4.5001745168846465
117,54,50,beta,1055.5974910607713
117,54,50,prob.0,0
117,54,50,prob.media.0,0
117,54,51,alpha,4.550769816188984
117,54,51,beta,1052.3276488362571
117,54,51,prob.0,0
117,54,51,prob.media.0,0
117,54,52,alpha,4.8264529797625055
117,54,52,beta,1034.9099788837152
117,54,52,prob.0,0
117,54,52,prob.media.0,0
117,54,53,alpha,NA
117,54,53,beta,NA
117,54,53,prob.0,NA
117,54,53,prob.media.0,NA
117,54,54,alpha,5.031836424980996
117,54,54,beta,1009.4394225535223
117,54,54,prob.0,0
117,54,54,prob.media.0,0
117,54,55,alpha,5.126393503830083
117,54,55,beta,996.9829904502367
117,54,55,prob.0,0
117,54,55,prob.media.0,0
117,54,56,alpha,5.141683672662144
117,54,56,beta,1006.0234717163792
117,54,56,prob.0,0
117,54,56,prob.media.0,0
117,54,57,alpha,5.226075062229237
117,54,57,beta,1014.0188064545644
117,54,57,prob.0,0
117,54,57,prob.media.0,0
117,54,58,alpha,5.468896033749354
117,54,58,beta,992.2712265482326
117,54,58,prob.0,0
117,54,58,prob.media.0,0
117,54,59,alpha,5.468523864238001
117,54,59,beta,1000.9368219032867
117,54,59,prob.0,0
117,54,59,prob.media.0,0
117,54,60,alpha,5.3249290262595546
117,54,60,beta,1040.2827764854392
117,54,60,prob.0,0
117,54,60,prob.media.0,0
117,54,61,alpha,5.453350866373929
117,54,61,beta,1018.5531538530311
117,54,61,prob.0,0
117,54,61,prob.media.0,0
117,54,62,alpha,5.6130457468946595
117,54,62,beta,979.3170892622578
117,54,62,prob.0,0
117,54,62,prob.media.0,0
117,54,63,alpha,5.8929585779324185
117,54,63,beta,927.3872920834068
117,54,63,prob.0,0
117,54,63,prob.media.0,0
117,54,64,alpha,5.836190277346384
117,54,64,beta,944.8241748797807
117,54,64,prob.0,0
117,54,64,prob.media.0,0
117,54,65,alpha,6.17276105824336
117,54,65,beta,891.5155339034459
117,54,65,prob.0,0
117,54,65,prob.media.0,0
117,54,66,alpha,6.245719953270774
117,54,66,beta,884.1595462810958
117,54,66,prob.0,0
117,54,66,prob.media.0,0
117,54,67,alpha,6.022688734828495
117,54,67,beta,920.8270499837752
117,54,67,prob.0,0
117,54,67,prob.media.0,0
117,54,68,alpha,5.907652506047846
117,54,68,beta,932.5986596957069
117,54,68,prob.0,0
117,54,68,prob.media.0,0
117,54,69,alpha,5.899665810708727
117,54,69,beta,933.1958394035973
117,54,69,prob.0,0
117,54,69,prob.media.0,0
117,54,70,alpha,6.000051503416293
117,54,70,beta,918.20901971953
117,54,70,prob.0,0
117,54,70,prob.media.0,0
117,54,71,alpha,5.985022020505749
117,54,71,beta,920.3272730029146
117,54,71,prob.0,0
117,54,71,prob.media.0,0
117,54,72,alpha,5.563461676866659
117,54,72,beta,971.2335117980833
117,54,72,prob.0,0
117,54,72,prob.media.0,0
117,72,1,alpha,NA
117,72,1,beta,NA
117,72,1,prob.0,NA
117,72,1,prob.media.0,NA
117,72,2,alpha,NA
117,72,2,beta,NA
117,72,2,prob.0,NA
117,72,2,prob.media.0,NA
117,72,3,alpha,NA
117,72,3,beta,NA
117,72,3,prob.0,NA
117,72,3,prob.media.0,NA
117,72,4,alpha,NA
117,72,4,beta,NA
117,72,4,prob.0,NA
117,72,4,prob.media.0,NA
117,72,5,alpha,NA
117,72,5,beta,NA
117,72,5,prob.0,NA
117,72,5,prob.media.0,NA
117,72,6,alpha,NA
117,72,6,beta,NA
117,72,6,prob.0,NA
117,72,6,prob.media.0,NA
117,72,7,alpha,NA
117,72,7,beta,NA
117,72,7,prob.0,NA
117,72,7,prob.media.0,NA
117,72,8,alpha,NA
117,72,8,beta,NA
117,72,8,prob.0,NA
117,72,8,prob.media.0,NA
117,72,9,alpha,NA
117,72,9,beta,NA
117,72,9,prob.0,NA
117,72,9,prob.media.0,NA
117,72,10,alpha,6.480042399417732
117,72,10,beta,938.3533375683878
117,72,10,prob.0,0
117,72,10,prob.media.0,0
117,72,11,alpha,6.495286347781557
117,72,11,beta,934.3257408562915
117,72,11,prob.0,0
117,72,11,prob.media.0,0
117,72,12,alpha,6.431150605875648
117,72,12,beta,942.7128599176772
117,72,12,prob.0,0
117,72,12,prob.media.0,0
117,72,13,alpha,6.226998124171267
117,72,13,beta,973.5083632982651
117,72,13,prob.0,0
117,72,13,prob.media.0,0
117,72,14,alpha,6.0769689554836654
117,72,14,beta,998.025033336144
117,72,14,prob.0,0
117,72,14,prob.media.0,0
117,72,15,alpha,6.042506605278536
117,72,15,beta,1007.8257265694831
117,72,15,prob.0,0
117,72,15,prob.media.0,0
117,72,16,alpha,5.858932663565852
117,72,16,beta,1050.1270044339965
117,72,16,prob.0,0
117,72,16,prob.media.0,0
117,72,17,alpha,6.003106356090158
117,72,17,beta,1019.7466366589716
117,72,17,prob.0,0
117,72,17,prob.media.0,0
117,72,18,alpha,5.412843134638226
117,72,18,beta,1139.4440506036158
117,72,18,prob.0,0
117,72,18,prob.media.0,0
117,72,19,alpha,5.2730131318039675
117,72,19,beta,1171.4914772240181
117,72,19,prob.0,0
117,72,19,prob.media.0,0
117,72,20,alpha,5.489418364579983
117,72,20,beta,1125.869001330545
117,72,20,prob.0,0
117,72,20,prob.media.0,0
117,72,21,alpha,5.753718656478252
117,72,21,beta,1070.547023027083
117,72,21,prob.0,0
117,72,21,prob.media.0,0
117,72,22,alpha,5.7703333820692855
117,72,22,beta,1068.9044603771881
117,72,22,prob.0,0
117,72,22,prob.media.0,0
117,72,23,alpha,5.644901480007819
117,72,23,beta,1092.7648952534742
117,72,23,prob.0,0
117,72,23,prob.media.0,0
117,72,24,alpha,5.526093168003446
117,72,24,beta,1113.2442161221345
117,72,24,prob.0,0
117,72,24,prob.media.0,0
117,72,25,alpha,5.558976886223618
117,72,25,beta,1104.6465629185918
117,72,25,prob.0,0
117,72,25,prob.media.0,0
117,72,26,alpha,5.617917210881963
117,72,26,beta,1093.008313370061
117,72,26,prob.0,0
117,72,26,prob.media.0,0
117,72,27,alpha,5.429858177710029
117,72,27,beta,1131.8441713648836
117,72,27,prob.0,0
117,72,27,prob.media.0,0
117,72,28,alpha,5.319543689108926
117,72,28,beta,1157.2408631609624
117,72,28,prob.0,0
117,72,28,prob.media.0,0
117,72,29,alpha,5.118126354595082
117,72,29,beta,1205.6952336013
117,72,29,prob.0,0
117,72,29,prob.media.0,0
117,72,30,alpha,4.917946531818716
117,72,30,beta,1254.856328032299
117,72,30,prob.0,0
117,72,30,prob.media.0,0
117,72,31,alpha,4.487750343048795
117,72,31,beta,1374.2598762969556
117,72,31,prob.0,0
117,72,31,prob.media.0,0
117,72,32,alpha,4.253325424644025
117,72,32,beta,1445.6473991744253
117,72,32,prob.0,0
117,72,32,prob.media.0,0
117,72,33,alpha,4.125364981628075
117,72,33,beta,1487.522003804278
117,72,33,prob.0,0
117,72,33,prob.media.0,0
117,72,34,alpha,4.162107539475171
117,72,34,beta,1483.0458921481763
117,72,34,prob.0,0
117,72,34,prob.media.0,0
117,72,35,alpha,4.2375556881861165
117,72,35,beta,1454.460981753496
117,72,35,prob.0,0
117,72,35,prob.media.0,0
117,72,36,alpha,4.557586189021052
117,72,36,beta,1340.5797856709617
117,72,36,prob.0,0
117,72,36,prob.media.0,0
117,72,37,alpha,4.278032450306775
117,72,37,beta,1427.124156947843
117,72,37,prob.0,0
117,72,37,prob.media.0,0
117,72,38,alpha,4.236742193184632
117,72,38,beta,1435.1989932602082
117,72,38,prob.0,0
117,72,38,prob.media.0,0
117,72,39,alpha,3.9711259332014026
117,72,39,beta,1530.4471599417604
117,72,39,prob.0,0
117,72,39,prob.media.0,0
117,72,40,alpha,3.9807302406701988
117,72,40,beta,1523.6875884397386
117,72,40,prob.0,0
117,72,40,prob.media.0,0
117,72,41,alpha,3.9890786251416515
117,72,41,beta,1515.991564031561
117,72,41,prob.0,0
117,72,41,prob.media.0,0
117,72,42,alpha,4.048508420996992
117,72,42,beta,1497.7467580983493
117,72,42,prob.0,0
117,72,42,prob.media.0,0
117,72,43,alpha,4.089582841839114
117,72,43,beta,1477.5763732922705
117,72,43,prob.0,0
117,72,43,prob.media.0,0
117,72,44,alpha,5.416992246359289
117,72,44,beta,1148.4399593111434
117,72,44,prob.0,0
117,72,44,prob.media.0,0
117,72,45,alpha,5.495641560985108
117,72,45,beta,1138.8606326673112
117,72,45,prob.0,0
117,72,45,prob.media.0,0
117,72,46,alpha,5.489648742774003
117,72,46,beta,1139.1247019699485
117,72,46,prob.0,0
117,72,46,prob.media.0,0
117,72,47,alpha,5.595364228065463
117,72,47,beta,1114.8489845984047
117,72,47,prob.0,0
117,72,47,prob.media.0,0
117,72,48,alpha,6.339029634564957
117,72,48,beta,982.6414379058169
117,72,48,prob.0,0
117,72,48,prob.media.0,0
117,72,49,alpha,6.2732990383847484
117,72,49,beta,1000.8563458215423
117,72,49,prob.0,0
117,72,49,prob.media.0,0
117,72,50,alpha,NA
117,72,50,beta,NA
117,72,50,prob.0,NA
117,72,50,prob.media.0,NA
117,72,51,alpha,NA
117,72,51,beta,NA
117,72,51,prob.0,NA
117,72,51,prob.media.0,NA
117,72,52,alpha,NA
117,72,52,beta,NA
117,72,52,prob.0,NA
117,72,52,prob.media.0,NA
117,72,53,alpha,NA
117,72,53,beta,NA
117,72,53,prob.0,NA
117,72,53,prob.media.0,NA
117,72,54,alpha,NA
117,72,54,beta,NA
117,72,54,prob.0,NA
117,72,54,prob.media.0,NA
117,72,55,alpha,NA
117,72,55,beta,NA
117,72,55,prob.0,NA
117,72,55,prob.media.0,NA
117,72,56,alpha,NA
117,72,56,beta,NA
117,72,56,prob.0,NA
117,72,56,prob.media.0,NA
117,72,57,alpha,NA
117,72,57,beta,NA
117,72,57,prob.0,NA
117,72,57,prob.media.0,NA
117,72,58,alpha,NA
117,72,58,beta,NA
117,72,58,prob.0,NA
117,72,58,prob.media.0,NA
117,72,59,alpha,NA
117,72,59,beta,NA
117,72,59,prob.0,NA
117,72,59,prob.media.0,NA
117,72,60,alpha,NA
117,72,60,beta,NA
117,72,60,prob.0,NA
117,72,60,prob.media.0,NA
117,72,61,alpha,NA
117,72,61,beta,NA
117,72,61,prob.0,NA
117,72,61,prob.media.0,NA
117,72,62,alpha,NA
117,72,62,beta,NA
117,72,62,prob.0,NA
117,72,62,prob.media.0,NA
117,72,63,alpha,NA
117,72,63,beta,NA
117,72,63,prob.0,NA
117,72,63,prob.media.0,NA
117,72,64,alpha,NA
117,72,64,beta,NA
117,72,64,prob.0,NA
117,72,64,prob.media.0,NA
117,72,65,alpha,NA
117,72,65,beta,NA
117,72,65,prob.0,NA
117,72,65,prob.media.0,NA
117,72,66,alpha,NA
117,72,66,beta,NA
117,72,66,prob.0,NA
117,72,66,prob.media.0,NA
117,72,67,alpha,NA
117,72,67,beta,NA
117,72,67,prob.0,NA
117,72,67,prob.media.0,NA
117,72,68,alpha,NA
117,72,68,beta,NA
117,72,68,prob.0,NA
