Fecha,Precip,PET,QM,mes_dia
2010-08-02,0.0,0.9,132.725,08-02
2010-08-03,0.0,0.8,124.487,08-03
2010-08-04,0.0,0.8,101.801,08-04
2010-08-05,0.0,0.8,74.929,08-05
2010-08-06,0.0,0.8,53.875,08-06
2010-08-07,0.0,0.7,40.414,08-07
2010-08-08,0.0,0.7,32.772,08-08
2010-08-09,0.0,1.3375000000000001,27.844,08-09
2010-08-10,0.0,0.9,24.564,08-10
2010-08-11,0.0,1.0,22.078,08-11
2010-08-12,50.12834509,0.7,19.998,08-12
2010-08-13,0.501446036,1.2958333333333334,56.596,08-13
2010-08-14,0.0,1.3625,116.885,08-14
2010-08-15,0.0,1.5041666666666667,152.867,08-15
2010-08-16,0.0,1.325,159.698,08-16
2010-08-17,0.0,1.3333333333333333,140.993,08-17
2010-08-18,0.0,1.425,94.086,08-18
2010-08-19,0.0,1.5291666666666668,56.492,08-19
2010-08-20,0.0,1.5374999999999999,37.191,08-20
2010-08-21,0.0,1.5458333333333334,28.619,08-21
2010-08-22,0.0,1.5583333333333333,23.755,08-22
2010-08-23,0.0,1.625,20.615,08-23
2010-08-24,3.056966541,1.6541666666666668,18.652,08-24
2010-08-25,12.89243299,1.0,17.33,08-25
2010-08-26,0.0,1.2,16.707,08-26
2010-08-27,0.0,1.7958333333333334,19.192,08-27
2010-08-28,0.0,1.6,20.652,08-28
2010-08-29,0.0,2.1,20.221,08-29
2010-08-30,28.37169213,1.9416666666666667,18.725,08-30
2010-08-31,9.922476824,1.0,28.417,08-31
2010-09-01,28.20499636,0.8,78.778,09-01
2010-09-02,2.199805793,0.9,231.411,09-02
2010-09-03,22.21413146,1.8583333333333334,323.658,09-03
2010-09-04,1.331035929,1.8375000000000001,397.611,09-04
2010-09-05,0.0,2.0,442.783,09-05
2010-09-06,0.0,2.0833333333333335,352.097,09-06
2010-09-07,0.0,1.8875,253.038,09-07
2010-09-08,0.0,1.9,152.802,09-08
2010-09-09,0.0,2.033333333333333,90.382,09-09
2010-09-10,10.09887626,2.1708333333333334,57.121,09-10
2010-09-11,10.10806683,1.3,43.304,09-11
2010-09-12,13.99405816,2.316666666666667,50.938,09-12
2010-09-13,50.30209487,2.0749999999999997,102.285,09-13
2010-09-14,0.437126995,1.9833333333333334,361.289,09-14
2010-09-15,0.0,2.191666666666667,539.124,09-15
2010-09-16,0.0,2.0166666666666666,485.18,09-16
2010-09-17,0.0,2.2583333333333333,463.224,09-17
2010-09-18,0.0,2.2875,319.119,09-18
2010-09-19,0.0,3.0,155.576,09-19
2010-09-20,0.0,2.370833333333333,83.54,09-20
2010-09-21,0.0,2.441666666666667,53.381,09-21
2010-09-22,0.0,2.7125,40.39,09-22
2010-09-23,0.0,2.370833333333333,33.649,09-23
2010-09-24,0.0,2.558333333333333,29.029,09-24
2010-09-25,0.0,2.6416666666666666,25.727,09-25
2010-09-26,0.0,2.6125,22.816,09-26
2010-09-27,0.0,2.7375000000000003,20.668,09-27
2010-09-28,16.76304994,2.8347826086956522,18.99,09-28
2010-09-29,0.0,2.6833333333333336,17.651,09-29
2010-09-30,0.0,3.4,17.778,09-30
2010-10-01,0.0,2.6416666666666666,20.124,10-01
2010-10-02,0.0,2.8125,21.321,10-02
2010-10-03,0.0,2.625,18.327,10-03
2010-10-04,0.0,2.8,17.701,10-04
2010-10-05,0.0,2.8166666666666664,15.775,10-05
2010-10-06,0.0,2.795833333333333,14.054,10-06
2010-10-07,9.28041916,2.766666666666667,13.041,10-07
2010-10-08,0.0,3.1,12.009,10-08
2010-10-09,0.0,2.9125,11.661,10-09
2010-10-10,0.0,3.3,11.489,10-10
2010-10-11,0.0,3.2,11.067,10-11
2010-10-12,0.0,2.654166666666667,10.632,10-12
2010-10-13,1.43962275,2.970833333333333,10.171,10-13
2010-10-14,0.51342977,1.6,9.822,10-14
2010-10-15,0.0,3.3333333333333335,9.281,10-15
2010-10-16,0.0,3.2375000000000003,9.059,10-16
2010-10-17,0.0,4.1,8.649,10-17
2010-10-18,0.0,3.25,8.345,10-18
2010-10-19,0.0,3.4625,8.004,10-19
2010-10-20,0.0,4.4,7.622,10-20
2010-10-21,0.0,3.704166666666667,7.295,10-21
2010-10-22,0.0,3.7624999999999997,7.018,10-22
2010-10-23,0.0,3.4958333333333336,6.852,10-23
2010-10-24,0.0,3.6625,6.535,10-24
2010-10-25,0.0,3.6041666666666665,6.408,10-25
2010-10-26,0.0,3.7,6.034,10-26
2010-10-27,0.0,3.917391304347826,5.765,10-27
2010-10-28,0.0,3.8521739130434782,5.275,10-28
2010-10-29,0.52082684,3.539130434782609,4.649,10-29
2010-10-30,1.800198279,3.279166666666667,4.597,10-30
2010-10-31,0.0,3.5833333333333335,4.3,10-31
2010-11-01,0.0,3.7916666666666665,4.244,11-01
2010-11-02,0.0,3.8625000000000003,4.167,11-02
2010-11-03,0.0,3.8125,3.89,11-03
2010-11-04,23.81563781,3.591666666666667,3.642,11-04
2010-11-05,3.617239627,3.9166666666666665,3.775,11-05
2010-11-06,0.0,4.229166666666667,3.877,11-06
2010-11-07,0.0,5.8,3.607,11-07
2010-11-08,0.0,4.229166666666667,3.687,11-08
2010-11-09,24.38972572,4.091666666666667,4.702,11-09
2010-11-10,0.0,3.966666666666667,5.173,11-10
2010-11-11,0.0,4.204166666666667,6.385,11-11
2010-11-12,0.0,3.6,6.661,11-12
2010-11-13,0.0,4.5826086956521745,6.083,11-13
2010-11-14,0.0,3.8,4.815,11-14
2010-11-15,48.27932726,4.608695652173913,4.539,11-15
2010-11-16,0.0,4.2043478260869565,15.973,11-16
2010-11-17,0.649571933,4.333333333333333,17.013,11-17
2010-11-18,0.0,4.656521739130435,25.489,11-18
2010-11-19,0.0,4.621739130434783,65.696,11-19
2010-11-20,0.0,4.604166666666667,73.685,11-20
2010-11-21,0.0,4.545833333333333,48.808,11-21
2010-11-22,0.378075001,5.083333333333333,24.732,11-22
2010-11-23,0.0,5.033333333333333,14.256,11-23
2010-11-24,0.0,3.1,9.796,11-24
2010-11-25,0.0,4.566666666666667,7.202,11-25
2010-11-26,0.0,5.2,6.185,11-26
2010-11-27,0.0,5.2,5.004,11-27
2010-11-28,0.378075001,4.608695652173913,4.598,11-28
2010-11-29,0.0,4.958333333333333,3.809,11-29
2010-11-30,0.0,4.716666666666667,3.2,11-30
2010-12-01,0.0,5.1000000000000005,2.694,12-01
2010-12-02,0.0,4.733333333333333,2.341,12-02
2010-12-03,0.0,4.6499999999999995,2.148,12-03
2010-12-04,0.0,4.425,1.833,12-04
2010-12-05,0.0,4.5,1.596,12-05
2010-12-06,0.0,4.920833333333333,1.469,12-06
2010-12-07,0.0,5.008333333333334,1.371,12-07
2010-12-08,0.0,6.6,1.315,12-08
2010-12-09,0.0,5.125,1.191,12-09
2010-12-10,4.221626522,6.2,1.042,12-10
2010-12-11,0.0,5.3125,1.024,12-11
2010-12-12,8.187705694,5.145833333333333,1.242,12-12
2010-12-13,0.0,4.783333333333333,1.352,12-13
2010-12-14,0.0,6.4,1.23,12-14
2010-12-15,0.0,4.770833333333333,1.115,12-15
2010-12-16,0.0,4.7,1.023,12-16
2010-12-17,0.0,4.7749999999999995,0.939,12-17
2010-12-18,20.44101201,5.3999999999999995,0.932,12-18
2010-12-19,12.43238482,5.158333333333333,0.994,12-19
2010-12-20,0.0,4.6,2.317,12-20
2010-12-21,0.0,4.8875,5.141,12-21
2010-12-22,0.0,4.870833333333334,3.978,12-22
2010-12-23,0.0,4.779166666666667,4.378,12-23
2010-12-24,1.52875895,5.341666666666666,3.643,12-24
2010-12-25,0.0,5.354166666666667,2.899,12-25
2010-12-26,0.0,5.433333333333334,2.318,12-26
2010-12-27,0.0,5.129166666666666,1.953,12-27
2010-12-28,0.0,5.045833333333333,1.73,12-28
2010-12-29,0.0,5.5,1.604,12-29
2010-12-30,0.0,5.378260869565217,1.466,12-30
2010-12-31,0.0,6.4,1.342,12-31
2011-01-01,0.0,5.303999999999999,1.206,01-01
2011-01-02,7.685949691,5.28,1.079,01-02
2011-01-03,0.0,5.28,0.989,01-03
2011-01-04,0.0,5.327999999999999,0.957,01-04
2011-01-05,13.38429867,5.18,1.03,01-05
2011-01-06,0.0,5.132000000000001,1.751,01-06
2011-01-07,0.0,5.504,1.537,01-07
2011-01-08,4.248353754,5.287999999999999,1.517,01-08
2011-01-09,0.885779909,5.376,1.676,01-09
2011-01-10,0.51555682,4.712,2.414,01-10
2011-01-11,8.300487544,4.808,1.617,01-11
2011-01-12,0.839259206,5.416,1.307,01-12
2011-01-13,0.0,4.852,1.343,01-13
2011-01-14,0.0,4.78,1.96,01-14
2011-01-15,0.0,4.952,1.977,01-15
2011-01-16,1.246564978,4.704,1.703,01-16
2011-01-17,0.0,5.08,1.55,01-17
2011-01-18,0.0,4.9239999999999995,1.285,01-18
2011-01-19,0.0,5.004,1.092,01-19
2011-01-20,0.0,4.8839999999999995,1.064,01-20
2011-01-21,0.0,5.184,0.96,01-21
2011-01-22,0.0,5.1080000000000005,0.797,01-22
2011-01-23,0.0,6.1,0.743,01-23
2011-01-24,0.0,5.0,0.703,01-24
2011-01-25,0.0,6.3,0.656,01-25
2011-01-26,31.02283927,2.6,0.71,01-26
2011-01-27,0.0,6.3,1.219,01-27
2011-01-28,0.0,4.88,1.092,01-28
2011-01-29,0.0,4.98,1.226,01-29
2011-01-30,0.0,4.52,1.014,01-30
2011-01-31,11.58947217,4.5,1.144,01-31
2011-02-01,0.0,4.412,1.827,02-01
2011-02-02,0.0,5.1,1.675,02-02
2011-02-03,2.565751756,6.4,1.44,02-03
2011-02-04,0.0,4.4719999999999995,1.348,02-04
2011-02-05,0.0,4.696000000000001,1.424,02-05
2011-02-06,0.0,4.74,1.388,02-06
2011-02-07,1.772021537,5.4,1.115,02-07
2011-02-08,6.22328347,4.292,1.046,02-08
2011-02-09,8.18867818,1.9,1.141,02-09
2011-02-10,0.524537004,3.8,1.619,02-10
2011-02-11,0.0,4.016,1.267,02-11
2011-02-12,0.0,4.572,1.216,02-12
2011-02-13,0.0,4.3919999999999995,1.15,02-13
2011-02-14,0.0,4.48,1.1,02-14
2011-02-15,0.0,4.8,1.034,02-15
2011-02-16,0.0,4.604,0.865,02-16
2011-02-17,0.0,5.5,0.752,02-17
2011-02-18,0.0,4.66,0.705,02-18
2011-02-19,0.0,4.284,0.643,02-19
2011-02-20,0.0,4.048,0.593,02-20
2011-02-21,0.0,3.5,0.531,02-21
2011-02-22,0.0,4.136,0.467,02-22
2011-02-23,21.90335385,3.98,0.512,02-23
2011-02-24,0.0,3.8,0.786,02-24
2011-02-25,0.0,3.8874999999999997,0.731,02-25
2011-02-26,0.0,4.6,0.623,02-26
2011-02-27,0.0,4.3,0.599,02-27
2011-02-28,0.0,4.1,0.578,02-28
2011-03-01,0.0,4.2,0.535,03-01
2011-03-02,0.0,3.6916666666666664,0.609,03-02
2011-03-03,0.0,3.8541666666666665,0.589,03-03
2011-03-04,0.0,3.4958333333333336,0.525,03-04
2011-03-05,0.0,4.5,0.451,03-05
2011-03-06,0.0,3.720833333333333,0.405,03-06
2011-03-07,0.0,3.75,0.371,03-07
2011-03-08,0.0,3.7541666666666664,0.348,03-08
2011-03-09,0.0,3.716666666666667,0.33,03-09
2011-03-10,0.0,3.5416666666666665,0.342,03-10
2011-03-11,0.0,3.408333333333333,0.347,03-11
2011-03-12,0.0,3.466666666666667,0.324,03-12
2011-03-13,0.0,3.1999999999999997,0.329,03-13
2011-03-14,0.0,3.6125000000000003,0.284,03-14
2011-03-15,0.0,3.4916666666666667,0.266,03-15
2011-03-16,0.0,3.4347826086956523,0.24,03-16
2011-03-17,9.346436774,3.2375000000000003,0.23,03-17
2011-03-18,0.0,3.3,0.237,03-18
2011-03-19,0.0,2.7,0.243,03-19
2011-03-20,0.0,2.841666666666667,0.23,03-20
2011-03-21,0.0,2.8208333333333333,0.221,03-21
2011-03-22,0.0,2.9625,0.211,03-22
2011-03-23,40.41206452,2.9125,0.237,03-23
2011-03-24,0.0,3.0500000000000003,0.726,03-24
2011-03-25,29.35326705,2.858333333333333,0.717,03-25
2011-03-26,0.0,2.8333333333333335,1.607,03-26
2011-03-27,0.0,2.720833333333333,1.881,03-27
2011-03-28,0.0,2.6916666666666664,1.644,03-28
2011-03-29,0.0,2.8166666666666664,1.503,03-29
2011-03-30,0.0,2.654166666666667,1.405,03-30
2011-03-31,0.0,2.4791666666666665,1.445,03-31
2011-04-01,0.0,2.6333333333333333,1.3,04-01
2011-04-02,0.0,2.5500000000000003,1.098,04-02
2011-04-03,2.499275318,2.495833333333333,0.903,04-03
2011-04-04,7.000088132,2.6125,0.861,04-04
2011-04-05,0.0,2.9,0.758,04-05
2011-04-06,0.0,2.6166666666666667,0.636,04-06
2011-04-07,0.0,2.0,0.58,04-07
2011-04-08,0.618668184,2.4291666666666667,0.539,04-08
2011-04-09,0.0,2.308333333333333,0.487,04-09
2011-04-10,0.0,1.9,0.442,04-10
2011-04-11,0.0,2.1625,0.386,04-11
2011-04-12,0.0,2.154166666666667,0.359,04-12
2011-04-13,0.0,2.283333333333333,0.323,04-13
2011-04-14,0.0,2.2416666666666667,0.313,04-14
2011-04-15,18.16987619,1.3,0.333,04-15
2011-04-16,0.756150002,2.095833333333333,0.349,04-16
2011-04-17,34.24224402,1.5,0.645,04-17
2011-04-18,0.0,2.0749999999999997,1.219,04-18
2011-04-19,0.0,1.7,5.021,04-19
2011-04-20,19.2520595,0.8,7.068,04-20
2011-04-21,0.0,1.2,6.748,04-21
2011-04-22,13.23668838,1.7739130434782608,6.495,04-22
2011-04-23,0.0,2.3,7.185,04-23
2011-04-24,0.0,1.9,7.427,04-24
2011-04-25,0.0,1.7,7.504,04-25
2011-04-26,0.0,1.8818181818181818,6.98,04-26
2011-04-27,0.0,1.65,6.021,04-27
2011-04-28,0.0,1.5739130434782609,4.943,04-28
2011-04-29,0.0,1.6583333333333334,4.013,04-29
2011-04-30,0.855562012,1.5916666666666668,3.312,04-30
2011-05-01,20.26312195,1.3,2.76,05-01
2011-05-02,0.0,1.4625000000000001,2.578,05-02
2011-05-03,0.0,1.6041666666666667,4.145,05-03
2011-05-04,0.0,1.3,6.584,05-04
2011-05-05,0.0,1.2791666666666666,5.822,05-05
2011-05-06,0.0,1.3333333333333333,4.074,05-06
2011-05-07,0.0,1.3708333333333333,3.046,05-07
2011-05-08,0.0,1.2791666666666666,2.464,05-08
2011-05-09,0.0,1.2208333333333334,2.034,05-09
2011-05-10,0.0,1.2333333333333334,1.734,05-10
2011-05-11,0.0,1.3208333333333333,1.47,05-11
2011-05-12,0.0,1.0666666666666667,1.339,05-12
2011-05-13,0.0,0.9916666666666667,1.216,05-13
2011-05-14,0.0,1.1583333333333334,1.137,05-14
2011-05-15,0.0,1.1208333333333333,0.992,05-15
2011-05-16,0.0,1.2166666666666666,0.911,05-16
2011-05-17,0.0,1.1708333333333334,0.86,05-17
2011-05-18,0.0,1.1083333333333334,0.804,05-18
2011-05-19,0.0,1.0708333333333333,0.746,05-19
2011-05-20,0.0,1.0583333333333333,0.683,05-20
2011-05-21,0.0,0.8,0.64,05-21
2011-05-22,7.174764034,1.1333333333333333,0.633,05-22
2011-05-23,0.0,1.0458333333333334,0.646,05-23
2011-05-24,82.97839016,1.0,0.695,05-24
2011-05-25,4.467634389,0.9333333333333332,61.673,05-25
2011-05-26,0.0,0.9791666666666666,163.768,05-26
2011-05-27,0.0,0.8,175.483,05-27
2011-05-28,0.0,0.9375,139.339,05-28
2011-05-29,0.0,0.9249999999999999,135.23,05-29
2011-05-30,0.0,0.7,96.684,05-30
2011-05-31,0.0,0.8652173913043477,55.73,05-31
2011-06-01,0.0,0.9125,30.831,06-01
2011-06-02,1.914401194,0.9500000000000001,19.721,06-02
2011-06-03,0.0,0.8833333333333333,14.478,06-03
2011-06-04,0.0,0.875,11.607,06-04
2011-06-05,0.0,0.8916666666666666,9.825,06-05
2011-06-06,13.46805199,0.8958333333333334,8.582,06-06
2011-06-07,0.0,0.8041666666666667,7.804,06-07
2011-06-08,0.0,0.7666666666666666,7.749,06-08
2011-06-09,0.0,0.7875,8.611,06-09
2011-06-10,0.0,0.8958333333333334,8.446,06-10
2011-06-11,0.0,0.9166666666666666,8.044,06-11
2011-06-12,0.0,0.8208333333333333,7.556,06-12
2011-06-13,0.0,0.8291666666666666,7.081,06-13
2011-06-14,0.0,0.9166666666666666,6.617,06-14
2011-06-15,0.0,0.7666666666666666,6.13,06-15
2011-06-16,28.89086302,0.9,5.337,06-16
2011-06-17,0.0,0.7666666666666666,6.745,06-17
2011-06-18,8.869769019,0.8375,15.168,06-18
2011-06-19,53.35456507,0.7999999999999999,92.514,06-19
2011-06-20,12.98779661,0.8333333333333334,296.562,06-20
2011-06-21,0.0,0.6708333333333334,352.701,06-21
2011-06-22,12.58672893,0.7625000000000001,316.335,06-22
2011-06-23,4.659033581,0.9,347.29,06-23
2011-06-24,0.0,0.8208333333333333,285.783,06-24
2011-06-25,0.0,0.7416666666666667,187.897,06-25
2011-06-26,0.0,0.6208333333333333,113.098,06-26
2011-06-27,0.0,0.725,70.343,06-27
2011-06-28,0.0,0.8250000000000001,48.062,06-28
2011-06-29,0.0,0.4,36.016,06-29
2011-06-30,0.0,0.7,27.123,06-30
2011-07-01,0.0,0.4,21.481,07-01
2011-07-02,0.0,0.6,17.908,07-02
2011-07-03,0.0,1.7,15.213,07-03
2011-07-04,0.0,0.6,13.135,07-04
2011-07-05,0.0,0.9,11.72,07-05
2011-07-06,0.0,0.4,10.694,07-06
2011-07-07,0.0,0.6,9.825,07-07
2011-07-08,0.0,0.7,9.107,07-08
2011-07-09,0.0,0.7,8.507,07-09
2011-07-10,0.0,0.6,8.081,07-10
2011-07-11,0.0,0.8,7.535,07-11
2011-07-12,0.0,0.7,7.181,07-12
2011-07-13,0.0,1.0,6.9,07-13
2011-07-14,15.69157836,0.7,6.835,07-14
2011-07-15,16.93807282,0.8,6.66,07-15
2011-07-16,1.099854549,0.7,13.612,07-16
2011-07-17,0.0,0.9,39.795,07-17
2011-07-18,0.0,2.1,45.193,07-18
2011-07-19,0.0,1.7,44.592,07-19
2011-07-20,0.0,1.1583333333333334,39.415,07-20
2011-07-21,0.0,0.7,32.477,07-21
2011-07-22,0.0,0.8,24.263,07-22
2011-07-23,0.0,0.6,17.934,07-23
2011-07-24,0.0,0.7,14.224,07-24
2011-07-25,9.19102308,1.8,11.788,07-25
2011-07-26,0.0,1.6,10.541,07-26
2011-07-27,3.742748311,1.3,9.932,07-27
2011-07-28,28.30313546,0.7,10.608,07-28
2011-07-29,0.0,1.0,13.191,07-29
2011-07-30,0.0,0.9,22.198,07-30
2011-07-31,0.0,0.9,44.678,07-31
2011-08-01,42.24906706,2.0,40.076,08-01
2011-08-02,2.306553505,1.1,70.093,08-02
2011-08-03,0.446815911,1.4,115.54,08-03
2011-08-04,0.0,1.0,190.93,08-04
2011-08-05,0.0,1.0,252.025,08-05
2011-08-06,0.0,1.0,210.075,08-06
2011-08-07,1.404279189,1.6,111.883,08-07
2011-08-08,0.0,1.5,61.599,08-08
2011-08-09,0.0,1.6,40.063,08-09
2011-08-10,0.0,2.0,31.799,08-10
2011-08-11,0.0,1.3,27.178,08-11
2011-08-12,0.0,1.0,22.605,08-12
2011-08-13,15.82899301,0.8,20.659,08-13
2011-08-14,0.0,1.5,24.271,08-14
2011-08-15,2.96259239,0.7,27.095,08-15
2011-08-16,26.74058303,0.8,30.857,08-16
2011-08-17,0.0,1.8,66.239,08-17
2011-08-18,36.10687415,1.3,95.323,08-18
2011-08-19,3.486024732,1.9,111.329,08-19
2011-08-20,0.0,1.9,175.918,08-20
2011-08-21,0.0,1.2,232.736,08-21
2011-08-22,0.0,1.3,234.756,08-22
2011-08-23,0.0,1.3,183.194,08-23
2011-08-24,0.0,1.2,102.183,08-24
2011-08-25,0.0,1.7,57.026,08-25
2011-08-26,1.237336368,1.6,36.789,08-26
2011-08-27,29.56999051,1.5,28.013,08-27
2011-08-28,0.0,2.1,45.508,08-28
2011-08-29,0.0,1.3,81.465,08-29
2011-08-30,0.0,2.1,109.975,08-30
2011-08-31,0.0,2.1,111.826,08-31
2011-09-01,0.0,2.1,88.489,09-01
2011-09-02,0.0,1.8,58.436,09-02
2011-09-03,0.0,2.0,37.288,09-03
2011-09-04,17.69585472,1.3,26.098,09-04
2011-09-05,0.0,2.6,21.515,09-05
2011-09-06,0.0,2.9,22.553,09-06
2011-09-07,0.0,2.3,22.333,09-07
2011-09-08,0.0,2.1,19.549,09-08
2011-09-09,0.0,2.4,17.034,09-09
2011-09-10,0.0,2.8,15.155,09-10
2011-09-11,0.0,3.0,13.285,09-11
2011-09-12,0.0,3.3,11.491,09-12
2011-09-13,0.0,3.0,10.056,09-13
2011-09-14,0.0,2.9,8.966,09-14
2011-09-15,0.0,2.9,8.123,09-15
2011-09-16,18.0908457,2.5,7.491,09-16
2011-09-17,37.91145593,1.4,8.684,09-17
2011-09-18,0.0,1.5,55.447,09-18
2011-09-19,0.0,1.5,120.797,09-19
2011-09-20,0.0,2.5,120.874,09-20
2011-09-21,0.0,4.6,108.776,09-21
2011-09-22,0.0,2.9,83.95,09-22
2011-09-23,0.0,1.9,53.466,09-23
2011-09-24,0.0,3.0,32.538,09-24
2011-09-25,0.0,2.9,21.752,09-25
2011-09-26,0.0,3.4,16.305,09-26
2011-09-27,0.0,3.3,13.348,09-27
2011-09-28,0.0,2.8347826086956522,11.55,09-28
2011-09-29,1.538162259,3.4,10.021,09-29
2011-09-30,29.12347981,1.9,9.204,09-30
2011-10-01,0.0,2.1,11.435,10-01
2011-10-02,0.0,3.8,24.893,10-02
2011-10-03,0.0,2.4,42.387,10-03
2011-10-04,0.618668184,1.7,56.835,10-04
2011-10-05,0.0,3.2,52.694,10-05
2011-10-06,0.0,4.0,38.365,10-06
2011-10-07,32.14116115,1.5,27.341,10-07
2011-10-08,27.68917463,3.3,36.96,10-08
2011-10-09,0.0,3.1,58.463,10-09
2011-10-10,0.0,3.5,85.255,10-10
2011-10-11,0.0,3.4,176.415,10-11
2011-10-12,23.70195341,2.5,207.152,10-12
2011-10-13,25.49894804,1.4,139.918,10-13
2011-10-14,0.0,3.1,238.862,10-14
2011-10-15,0.0,4.8,287.847,10-15
2011-10-16,0.0,4.6,257.287,10-16
2011-10-17,0.0,3.7,220.749,10-17
2011-10-18,0.0,3.7,132.912,10-18
2011-10-19,0.0,3.6,70.662,10-19
2011-10-20,0.0,4.1,38.87,10-20
2011-10-21,0.0,4.5,24.967,10-21
2011-10-22,12.32892381,3.8,18.705,10-22
2011-10-23,21.11701851,1.6,15.488,10-23
2011-10-24,11.59588744,1.7,15.138,10-24
2011-10-25,3.278827484,1.9,41.489,10-25
2011-10-26,0.0,5.0,78.107,10-26
2011-10-27,0.0,4.8,72.42,10-27
2011-10-28,0.0,4.8,57.678,10-28
2011-10-29,0.0,2.6,49.924,10-29
2011-10-30,0.0,3.8,38.712,10-30
2011-10-31,0.0,4.1,26.254,10-31
2011-11-01,0.0,4.7,18.943,11-01
2011-11-02,0.0,4.6,14.889,11-02
2011-11-03,0.0,5.1,12.333,11-03
2011-11-04,0.0,4.4,10.552,11-04
2011-11-05,0.0,4.1,9.252,11-05
2011-11-06,0.0,4.3,8.359,11-06
2011-11-07,0.0,4.4,7.549,11-07
2011-11-08,0.0,4.1,6.893,11-08
2011-11-09,17.13171461,2.2,6.412,11-09
2011-11-10,0.0,6.1,5.767,11-10
2011-11-11,0.0,4.8,5.726,11-11
2011-11-12,0.0,5.7,6.316,11-12
2011-11-13,0.0,6.0,4.846,11-13
2011-11-14,0.0,5.7,3.969,11-14
2011-11-15,0.0,4.8,3.649,11-15
2011-11-16,0.0,5.8,3.179,11-16
2011-11-17,0.0,5.9,2.565,11-17
2011-11-18,0.0,4.656521739130435,1.98,11-18
2011-11-19,0.0,4.621739130434783,1.713,11-19
2011-11-20,0.0,2.7,1.572,11-20
2011-11-21,4.157316892,4.0,1.42,11-21
2011-11-22,0.0,5.6,1.344,11-22
2011-11-23,0.0,5.4,1.14,11-23
2011-11-24,0.0,5.5,1.05,11-24
2011-11-25,0.0,6.9,0.964,11-25
2011-11-26,0.0,7.2,0.899,11-26
2011-11-27,0.0,5.7,0.748,11-27
2011-11-28,0.0,4.608695652173913,0.655,11-28
2011-11-29,2.13665047,7.5,0.609,11-29
2011-11-30,0.0,6.3,0.639,11-30
2011-12-01,0.0,5.2,0.589,12-01
2011-12-02,0.0,5.0,0.537,12-02
2011-12-03,0.0,5.4,0.482,12-03
2011-12-04,0.0,5.6,0.44,12-04
2011-12-05,6.792736568,5.6,0.403,12-05
2011-12-06,0.0,4.7,0.41,12-06
2011-12-07,0.0,6.3,0.421,12-07
2011-12-08,0.0,6.2,0.407,12-08
2011-12-09,0.0,5.6,0.465,12-09
2011-12-10,0.0,5.6,0.463,12-10
2011-12-11,0.0,6.2,0.412,12-11
2011-12-12,0.0,5.3,0.389,12-12
2011-12-13,0.0,2.9,0.376,12-13
2011-12-14,19.00552785,3.7,0.829,12-14
2011-12-15,17.88040708,2.8,1.032,12-15
2011-12-16,6.791766788,2.8,2.292,12-16
2011-12-17,4.210809215,3.7,2.309,12-17
2011-12-18,0.0,4.3,3.618,12-18
2011-12-19,0.0,5.6,2.916,12-19
2011-12-20,0.0,5.5,2.597,12-20
2011-12-21,0.0,6.9,1.868,12-21
2011-12-22,0.0,4.6,1.404,12-22
2011-12-23,8.267887109,3.8,1.192,12-23
2011-12-24,0.0,5.0,1.075,12-24
2011-12-25,0.0,5.5,0.888,12-25
2011-12-26,0.0,6.0,0.767,12-26
2011-12-27,0.0,6.0,0.653,12-27
2011-12-28,0.0,5.7,0.575,12-28
2011-12-29,0.0,4.9,0.515,12-29
2011-12-30,0.0,6.2,0.425,12-30
2011-12-31,0.0,7.4,0.367,12-31
2012-01-01,0.0,6.4,0.337,01-01
2012-01-02,0.0,5.5,0.335,01-02
2012-01-03,0.0,6.5,0.338,01-03
2012-01-04,0.0,6.0,0.337,01-04
2012-01-05,0.0,5.8,0.317,01-05
2012-01-06,0.0,7.4,0.31,01-06
2012-01-07,0.0,6.4,0.288,01-07
2012-01-08,0.0,5.6,0.261,01-08
2012-01-09,0.0,7.0,0.232,01-09
2012-01-10,0.0,6.9,0.216,01-10
2012-01-11,1.782219871,5.2,0.218,01-11
2012-01-12,2.734747021,3.2,0.283,01-12
2012-01-13,0.0,4.8,0.293,01-13
2012-01-14,0.0,4.1,0.265,01-14
2012-01-15,0.0,5.6,0.256,01-15
2012-01-16,0.0,6.1,0.243,01-16
2012-01-17,0.0,6.1,0.223,01-17
2012-01-18,0.0,6.6,0.197,01-18
2012-01-19,0.0,6.2,0.187,01-19
2012-01-20,0.0,6.6,0.189,01-20
2012-01-21,0.0,6.5,0.174,01-21
2012-01-22,7.030067567,3.3,0.276,01-22
2012-01-23,0.0,5.5,0.467,01-23
2012-01-24,0.0,6.2,0.334,01-24
2012-01-25,0.0,6.8,0.278,01-25
2012-01-26,0.0,4.9,0.235,01-26
2012-01-27,0.0,6.2,0.2,01-27
2012-01-28,0.0,6.6,0.185,01-28
2012-01-29,0.0,6.5,0.183,01-29
2012-01-30,0.0,6.7,0.17,01-30
2012-01-31,2.857339488,4.7,0.165,01-31
2012-02-01,12.48028964,2.2,0.19,02-01
2012-02-02,13.51493406,2.2,0.223,02-02
2012-02-03,15.86499903,2.2,0.294,02-03
2012-02-04,0.0,5.8,0.471,02-04
2012-02-05,25.76903554,3.3,2.162,02-05
2012-02-06,0.584297729,4.7,10.841,02-06
2012-02-07,0.0,4.1,20.489,02-07
2012-02-08,14.64268454,2.9,14.051,02-08
2012-02-09,0.0,5.1,7.416,02-09
